customUser:user_Id,date,cancel_order_clicked(eventcount),cancel_order_clicked(Duration),confirm_order_button(eventcount),confirm_order_button(Duration),coupon_applied_clicked(eventcount),coupon_applied_clicked(Duration),customer_carecall_clicked(eventcount),customer_carecall_clicked(Duration),home_page(eventcount),home_page(Duration),login(eventcount),login(Duration),login_screen_reached(eventcount),login_screen_reached(Duration),notification_dismiss(eventcount),notification_dismiss(Duration),notification_foreground(eventcount),notification_foreground(Duration),notification_open(eventcount),notification_open(Duration),notification_receive(eventcount),notification_receive(Duration),order_page(eventcount),order_page(Duration),order_search_clicked(eventcount),order_search_clicked(Duration),otp_screen_reached(eventcount),otp_screen_reached(Duration),product_category_clicked(eventcount),product_category_clicked(Duration),repeatorder_clicked(eventcount),repeatorder_clicked(Duration),reward_page(eventcount),reward_page(Duration),session_start(eventcount),session_start(Duration),track_page(eventcount),track_page(Duration),user_engagement(eventcount),user_engagement(Duration),Grand Total(eventcount),Grand Total(Duration)
722349074,2024-05-06,,,,,,,,,,,1,3.406991,,,,,,,,,1,186.7980013,,,,,,,,,,,,,1,0,1,23.07500133,1,15.159751,5,228.4397447
722398033,2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28.2335015,1,28.2335015
722401312,2024-03-01,,,,,,,,,,,1,3.8514855,1,0.01433433333,,,,,,,,,,,,,1,0.0003343333333,,,,,,,1,0,1,687.996502,1,61.18933633,6,753.0519925
,2024-03-31,,,,,,,,,,,1,1.3734945,1,0.367501,,,,,,,,,,,,,1,0.000501,,,,,,,,,,,1,65.5095005,4,67.250997
,2024-05-01,,,,,,,,,,,1,2.003994,,,,,,,,,1,610.9179935,,,,,,,,,,,,,,,1,19.317001,1,10.801502,4,643.0404905
722418725,2024-05-02,,,,,,,,,,,,,,,,,,,,,1,1642.491001,,,,,,,,,,,,,,,,,,,1,1642.491001
,2024-05-03,,,,,,,,,,,,,1,0.015501,,,,,,,,,,,,,,,,,,,,,1,0,,,1,100.8163313,3,100.8318323
722456654,2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.95066833,1,21.95066833
722457991,2024-04-27,,,,,,,,,,,1,1.5154895,,,,,,,,,1,567.3199985,,,,,,,,,,,,,1,0,1,8.933501,1,13.243751,5,591.01274
722482494,2024-04-28,,,,,,,,,,,,,,,,,,,,,1,9.434501,,,,,,,,,,,,,1,0,1,43.13899767,1,35.87550225,4,88.44900092
722494666,2024-03-29,,,,,,,,,,,1,2.0479895,1,0.0575015,,,,,,,,,,,,,1,1.00E-06,,,,,,,1,0,1,25.960002,1,16.67250175,6,44.73799575
,2024-05-11,,,,,,,,,,,1,1.0414895,1,0.016001,,,,,,,,,,,,,1,0.002501,,,,,,,1,0,,,1,95.96400133,5,97.02399283
722529580,2024-04-11,,,,,,,,,,,1,1.639489,,,,,,,,,1,346.624491,,,,,,,,,,,,,,,1,418.3040015,1,70.523002,4,837.0909835
722534705,2024-03-12,,,,,,,,,,,1,2.0059915,1,1.0275015,,,,,,,1,43.0645015,,,,,1,10.5655015,,,,,,,1,0,1,57.1600025,1,79.096003,7,192.9195015
722576409,2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,412.7585005,1,412.7585005
722577225,2024-03-13,,,,,,,,,,,1,2.0089855,1,0.005501,,,,,,,1,659.7415015,,,,,1,0.001501,,,,,,,1,0,1,39.229997,1,27.56875175,7,728.5562378
722604990,2024-02-24,,,,,,,,,,,1,1.4379905,1,0.011501,,,,,,,1,524.2859993,,,,,1,0.000501,,,,,,,1,0,,,1,169.8760002,6,695.611992
722617542,2024-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.9995025,1,41.9995025
722618039,2024-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14.0315015,1,14.0315015
722628278,2024-04-16,,,,,,,,,1,0.000501,1,2.0119925,,,,,,,,,1,179.496502,,,,,,,,,,,,,,,1,827.7905025,1,135.937004,5,1145.236502
722638652,2024-04-23,,,,,,,,,1,0.001002,1,1.1944915,1,0.006501,,,,,,,,,,,,,1,0.007001,,,,,,,1,0,1,24.33950225,1,32.852202,7,58.40069975
722661736,2024-03-09,,,,,,,,,1,0.0015015,1,1.147493,1,0.006501,,,,,,,1,192.3585015,,,,,1,0.001001,,,,,,,1,0,1,8.234668667,1,103.4320025,8,305.1816692
722693728,2024-03-08,,,,,,,,,,,1,1.389995,1,0.006501,,,,,,,1,3.717501,,,,,1,1.00E-06,,,,,,,1,0,,,1,33.663668,6,38.777666
,2024-04-27,,,,,,,,,,,1,2.005499,1,0.676501,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,24.26333467,5,26.94633567
722706872,2024-03-03,,,,,,,,,,,1,1.4139895,1,0.024001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,149.028669,5,150.4676605
722707218,2024-03-21,,,,,,,,,,,1,1.0639915,1,1.096501,,,,,,,,,,,,,1,0.001501,,,,,,,1,0,,,1,248.316332,5,250.4783255
722711505,2024-05-02,,,,,,,,,,,1,2.006991,1,0.012001,,,,,,,1,8.860001,,,,,1,0.001001,,,,,,,1,0,1,3.584667667,1,74.09400275,7,88.55866442
722744015,2024-03-29,,,,,,,,,1,0.0030015,1,1.960997,,,,,,,,,,,,,,,,,,,,,,,,,1,32.455003,1,85.3365045,4,119.755506
722748222,2024-04-02,,,,,,,,,,,1,1.2324915,1,0.005001,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,158.903002,5,160.1414955
722792188,2024-04-18,,,,,,,,,,,1,1.3144895,1,0.007001,,,,,,,,,,,,,1,0.000501,,,,,,,1,0,1,16.5580025,1,21.541502,6,39.421496
722818479,2024-05-11,,,,,,,,,,,1,2.002496,,,,,,,,,,,,,,,,,,,,,,,,,1,8.104334667,1,12.21600133,3,22.322832
722820496,2024-05-03,,,,,,,,,,,1,1.984991,,,1,10.402001,,,,,1,244.4255015,,,,,,,,,,,,,,,1,97.1625025,1,13.1060025,5,367.0809985
722830639,2024-03-19,,,,,,,,,,,1,2.0044935,,,,,,,,,,,,,,,,,,,,,,,,,1,201.958509,1,110.654009,3,314.6170115
722867317,2024-02-27,,,,,,,,,1,1.00E-06,1,1.5149945,1,0.019501,,,,,,,1,5.977001,,,,,1,0.000501,,,,,,,1,0,1,25.636501,1,13.75833467,8,4.69E+01
722874185,2024-04-14,,,,,,,,,,,1,1.347985,,,,,,,,,1,36.629497,,,,,,,,,,,,,,,1,8.4375015,1,86.993003,4,133.4079865
722875777,2024-05-08,,,,,,,,,,,1,2.008491,,,,,1,0.014502,,,1,23.692502,,,,,,,,,,,,,,,1,6.164668667,1,59.035003,5,90.91516667
722892799,2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.8165035,1,54.8165035
722905878,2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,1,0
722919686,2024-02-27,,,,,,,,,,,1,2.010485,1,0.0355015,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,49.409669,5,51.4566565
,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.5345015,1,25.5345015
,2024-05-06,,,,,,,,,,,1,2.0059905,1,0.016501,,,,,,,1,565.839996,,,,,1,0.000501,,,,,,,1,0,1,23.10866867,1,37.1556024,7,628.1272596
722923547,2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,60.646998,1,60.646998
722946555,2024-04-27,,,1,0.0035015,,,,,1,0.0025025,1,2.0079915,1,0.017501,,,1,0.018502,,,1,360.7986667,,,,,1,0.001001,,,1,1.00E-06,,,1,0,1,69.56666267,1,22.77333633,11,455.1896662
722962918,2024-03-18,,,,,,,,,1,0.001501,1,2.004321,1,0.007001,,,,,,,1,175.3595015,,,,,,,,,,,,,1,0,1,252.307002,1,40.810603,7,470.4899295
722969981,2024-04-14,,,,,,,,,,,1,2.0029945,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,79.83874825,3,81.84174275
722992025,2024-02-25,,,,,,,,,,,1,2.0044855,1,0.0405015,,,1,0.0060015,,,1,26.2460025,,,,,1,0.0005015,,,,,,,1,0,1,35.5670035,1,121.045671,8,184.910167
,2024-03-23,,,,,,,,,1,0.002002333333,1,1.4949905,1,0.010001,,,,,,,,,,,,,1,0.001501,,,,,,,1,0,1,186.672005,1,310.6237518,7,498.8042516
723010567,2024-03-10,,,,,,,,,1,0.0020025,1,2.005489,,,,,,,,,1,10.803001,,,,,,,,,,,,,,,1,115.226009,1,157.0210045,5,285.057506
723071540,2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.013667,1,21.013667
723074328,2024-05-01,,,,,,,,,,,1,2.0029915,1,0.024501,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,1,5.8210015,1,6.070001333,6,13.92049633
723166393,2024-03-18,,,,,,,,,,,1,1.454992,,,,,,,,,,,,,,,,,,,,,,,,,,,1,139.2615025,2,140.7164945
723168825,2024-04-14,,,,,,,,,1,0.0003343333333,1,1.146994,,,,,,,,,1,714.4079917,,,,,,,,,,,,,,,1,96.21433633,1,88.06133167,5,899.830988
723204386,2024-05-06,,,,,,,,,,,1,2.0044845,,,,,,,,,,,,,,,,,,,,,,,,,,,1,405.020502,2,407.0249865
723204739,2024-03-11,,,,,,,,,,,1,2.00449,,,,,,,,,1,152.7465,,,,,,,,,,,,,,,1,4.309001,1,307.5680027,4,466.6279937
,2024-05-10,,,,,,,,,,,1,2.0039905,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.69166833,2,21.69565883
723244441,2024-05-13,,,,,,,,,,,1,1.0479955,1,0.008501,,,,,,,1,419.2879785,,,,,1,0.0025015,,,,,,,,,,,1,95.24567167,5,515.5926482
723301000,2024-03-28,,,,,,,,,,,1,1.3959935,,,,,,,,,,,,,,,,,,,,,,,,,1,89.876999,1,128.072495,3,219.3454875
723306030,2024-03-14,,,,,,,,,,,1,2.004494,1,0.008501,,,,,,,,,,,,,1,0.000501,,,,,,,1,0,,,1,91.86366833,5,93.87716433
,2024-04-11,,,,,,,,,,,1,1.3849925,1,0.022501,,,,,,,,,,,,,1,0.001501,,,,,,,,,1,446.679002,1,362.836502,5,810.9244985
723357439,2024-04-19,,,,,,,,,,,1,2.003995,,,,,,,,,,,,,,,,,,,1,1.00E-06,,,,,,,1,185.4835025,3,187.4874985
723408517,2024-03-26,,,,,,,,,,,1,1.306494,1,1.261501,,,,,,,1,134.463335,,,,,1,1.00E-06,,,,,,,1,0,,,1,8.751334667,6,145.7826657
723421484,2024-04-28,,,,,,,,,1,0.001002,1,1.258994,1,0.013501,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,1,636.9220023,1,550.215653,7,1188.413153
723430947,2024-05-08,,,1,0.000501,,,,,,,1,1.234491,,,,,1,0.006001,,,1,940.975487,,,,,,,,,,,,,,,1,502.701499,1,21.7115025,6,1466.629482
723457501,2024-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,33.239004,1,9.272501,3,42.511505
723459160,2024-04-18,,,,,,,,,,,1,2.007492,,,,,,,,,,,,,,,,,,,,,,,,,1,70.9225025,1,323.3439965,3,396.273991
723483429,2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,137.3400005,1,137.3400005
723605378,2024-04-15,,,,,,,,,,,1,2.004991,,,,,,,,,1,349.5794965,,,,,,,,,,,,,,,,,1,19.8656014,3,371.4500889
723652348,2024-02-15,,,,,,,,,,,1,1.1754915,,,,,,,,,,,,,,,,,,,,,,,,,1,1.642001,1,11.870668,3,14.6881605
723652975,2024-02-26,,,,,,,,,,,1,1.48149,1,0.021001,,,,,,,1,217.665,,,,,1,0.000501,,,,,,,1,0,1,325.9666657,1,214.139003,7,759.2736607
,2024-04-07,,,,,,,,,,,1,2.003992,1,0.843501,,,,,,,,,,,,,1,0.001501,,,,,,,1,0,1,202.954335,1,24.072491,6,229.87582
,2024-04-24,,,,,,,,,,,1,1.1889945,1,0.0010005,,,,,,,,,,,,,1,0.000501,,,,,,,1,0,1,3.114502,1,256.411665,6,260.716663
723700744,2024-02-20,,,,,,,,,,,1,2.0064905,,,,,,,,,,,,,,,,,,,,,,,,,,,1,156.316001,2,158.3224915
723710552,2024-04-14,,,,,,,,,,,1,1.460991,,,,,,,,,1,4.822001,,,,,,,,,,,,,,,,,1,100.4915045,3,106.7744965
723710611,2024-03-17,,,,,,,,,,,1,1.32849,,,,,,,,,1,28.5385015,,,,,,,,,,,,,1,0,1,269.0423303,1,31.664999,5,330.5743208
723772138,2024-04-20,,,,,,,,,,,1,2.0039905,,,,,,,,,1,45.3345015,,,,,,,,,,,,,,,1,546.7279945,1,52.2595035,4,646.32599
723773223,2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,139.245,1,139.245
,2024-04-06,,,,,,,,,,,1,2.003495,1,0.011001,,,,,,,,,,,,,1,0.001501,,,,,,,1,0,1,6.91575325,1,41.0319946,6,49.96374485
723782935,2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,87.363508,,,1,87.363508
723799769,2024-03-22,,,,,,,,,1,0.000501,1,1.363999,,,,,,,,,,,,,,,,,,,,,,,,,1,18.987501,1,14.87400033,4,35.22600133
,2024-04-26,,,,,,,,,,,1,2.014494,,,,,,,,,1,4900.647991,,,,,,,,,,,,,,,1,2.456001,1,484.6067538,4,5389.725239
,2024-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,95.7405,2,95.7405
723821552,2024-02-24,,,,,,,,,,,,,1,0.781001,,,,,,,,,,,,,1,0.000501,,,,,,,1,0,,,1,38.599002,4,39.380504
723882200,2024-04-02,,,,,,,,,,,1,1.3569915,1,0.004501,,,,,,,1,579.0619945,,,,,1,0.001501,,,,,,,,,1,39.278002,1,17.372502,6,637.075492
723951618,2024-03-13,,,,,,,,,,,1,1.4394905,1,0.012501,,,,,,,1,123.738993,,,,,1,1.00E-06,,,,,,,,,1,0.970501,1,24.560002,6,150.7214885
724009276,2024-02-25,,,,,,,,,,,1,2.009498,,,,,,,,,1,14.3640015,,,,,,,,,,,,,1,0,1,31.6725025,1,52.420669,5,100.466671
724010238,2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62.5480025,1,62.5480025
,2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.6740015,1,26.6740015
,2024-04-08,,,,,,,,,,,,,,,,,1,0.008501,,,1,21.17100133,,,,,,,,,,,,,1,0,,,1,4.781501,4,25.96100333
,2024-05-08,,,,,,,,,,,,,,,,,,,,,1,396.8434955,,,,,,,,,,,,,,,,,1,37.388503,2,434.2319985
724014938,2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,480.3810017,2,480.3810017
724056263,2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,52.1020025,2,52.1020025
724217464,2024-03-17,,,,,,,,,,,1,1.5609865,1,0.676001,,,,,,,,,,,,,1,0.001001,,,,,,,,,,,1,409.1025025,4,411.340491
,2024-04-06,,,,,,,,,,,1,1.874999,1,0.013501,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,104.5896683,5,106.4791693
724252921,2024-04-10,,,,,,,,,1,0.002502,1,1.3269915,1,0.097999,1,418.002977,,,,,1,683.1235025,,,,,1,0.0015015,,,,,,,,,1,405.6365065,1,144.8630075,8,1653.054988
724272672,2024-02-29,,,,,,,,,,,,,1,0.556501,,,,,,,1,718.4494985,,,,,1,0.000501,,,,,,,1,0,1,13.54100133,1,119.171004,6,851.7185058
724284946,2024-03-16,,,,,,,,,1,1.00E-06,1,2.007495,,,,,,,,,,,,,,,,,,,,,,,,,1,668.934501,1,186.726494,4,8.58E+02
724287797,2024-02-24,,,,,,,,,,,1,2.0099915,,,,,,,,,,,,,,,,,,,,,,,,,1,453.7649987,1,128.7470013,3,584.5219915
724289783,2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94.5124965,1,94.5124965
724317508,2024-05-10,,,,,,,,,,,1,1.187496,,,,,,,,,,,,,,,,,,,,,,,,,1,3.784502,1,831.4884958,3,836.4604938
724319139,2024-03-16,,,,,,,,,,,1,2.005485,,,,,,,,,,,,,,,,,,,,,,,,,1,69.5965055,1,106.242505,3,177.8444955
724329854,2024-03-15,,,,,,,,,,,1,1.2344895,,,,,,,,,,,,,,,,,,,,,,,,,1,21.621501,1,396.063326,3,418.9193165
,2024-04-04,,,,,,,,,,,1,2.0039925,1,0.008001,,,,,,,,,,,,,1,0.003501,,,,,,,1,0,,,1,87.12200267,5,89.13749717
,2024-05-03,,,,,,,,,,,1,2.002993,1,0.002501,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,1,0.243501,1,52.67199825,6,54.92299425
724356581,2024-05-10,,,,,,,,,,,1,1.41399,,,1,3.587501,,,,,1,32.0150015,,,,,,,,,,,,,,,1,17.905501,1,7.4410015,5,62.362995
,2024-05-11,,,,,,,,,,,,,1,0.0240015,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,29.1515015,4,29.176504
724368983,2024-03-12,,,,,,,,,,,1,1.912489,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,22.249002,3,24.161491
724426419,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.233002,1,159.9395045,2,172.1725065
724437951,2024-04-21,,,,,,,,,,,1,2.0064905,,,,,,,,,,,,,,,,,,,,,,,1,0,1,476.147488,1,43.62733567,4,521.7813142
724531219,2024-03-05,,,,,,,,,1,0.001001,,,,,,,,,,,,,,,,,,,,,1,0.0035015,,,1,0,1,30.026666,1,104.788998,5,134.8201665
724550336,2024-03-21,,,,,,,,,,,1,1.183488,,,,,1,0.004001,,,1,0.245001,,,,,,,,,,,,,,,1,85.9095045,1,52.859003,5,140.2009975
,2024-03-23,,,,,,,,,1,0.000502,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,157.5140013,1,11.46533533,4,168.9798387
724570559,2024-05-05,,,,,,,,,,,,,,,,,,,,,1,933.4994815,,,,,,,,,,,,,,,,,1,13.609501,2,947.1089825
724617547,2024-05-03,,,,,,,,,,,1,1.3859905,1,0.788501,,,,,,,1,11.806502,,,,,1,0.002001,,,,,,,1,0,1,6.4430025,1,46.84966667,7,67.27566367
724618550,2024-02-29,,,,,,,,,,,1,2.0074875,1,0.005001,,,,,,,,,,,,,1,1.00E-06,,,,,,,1,0,1,9.1310015,1,41.81866833,6,52.96215933
724667788,2024-04-27,,,,,,,,,,,1,2.008492,1,0.015501,,,,,,,,,,,,,1,0.002001,,,,,,,1,0,1,13.272659,1,10.691669,6,25.990322
724691957,2024-03-26,,,1,0.001002,,,,,1,0.00300325,1,2.004988,,,,,,,,,,,1,0.000668,,,,,,,1,0.0005015,,,,,1,180.566757,1,35.8790046,7,218.4559244
724773600,2024-04-19,,,1,0.001001,,,,,,,1,2.00499,1,0.005501,1,197.2150015,1,0.004501,,,1,528.2155025,,,,,1,0.001001,,,,,,,1,0,1,499.1459915,1,105.779802,10,1332.373292
724798984,2024-04-05,,,,,,,,,,,1,2.00599,,,,,,,,,1,68.768001,,,,,,,,,,,,,,,,,1,78.717503,3,149.491494
724804890,2024-04-20,,,,,,,,,,,1,1.3674905,,,,,,,,,1,719.158988,,,,,,,,,,,,,1,0,,,1,18.418501,4,738.9449795
,2024-05-04,,,,,,,,,,,1,2.008991,1,0.022502,,,,,,,,,,,,,1,0.0010015,,,,,,,,,1,404.550999,1,45.8640025,5,452.447496
,2024-05-12,,,,,,,,,,,1,1.360493,1,0.010501,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,,,1,58.12700133,5,59.49899633
724939717,2024-04-18,,,,,,,,,,,1,1.727499,1,0.377001,,,,,,,1,109.5950015,,,,,1,0.0006676666667,,,,,,,1,0,1,50.18200233,1,73.78750267,7,235.6696742
724943165,2024-03-07,,,,,,,,,,,1,2.50923825,,,,,,,,,,,,,,,,,,,,,,,1,0,1,18.87633567,1,607.1824024,4,628.5679763
724944766,2024-03-16,,,,,,,,,1,0.000503,1,2.9209715,1,0.7080013333,,,,,,,,,,,,,1,0.001334666667,,,,,,,1,0,1,684.3649955,1,342.3540085,7,1030.349815
725084130,2024-03-16,,,,,,,,,,,,,,,,,,,,,1,14.440001,,,,,,,,,,,,,,,,,,,1,14.440001
725095772,2024-02-22,,,,,,,,,,,1,2.0124915,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37.2335015,2,39.245993
,2024-03-01,,,,,,,,,,,1,1.2869885,1,0.010001,,,,,,,,,,,,,1,0.000501,,,,,,,1,0,,,,,4,1.2974905
,2024-03-08,,,,,,,,,,,1,1.353989,1,0.648501,,,,,,,,,,,,,1,0.0010015,,,,,,,1,0,,,1,10.43133567,5,12.43482717
,2024-03-15,,,,,,,,,,,1,1.193991,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0890015,2,5.2829925
,2024-03-22,,,,,,,,,,,1,2.0124945,1,0.006001,,,,,,,,,,,,,1,0.000501,,,,,,,1,0,,,1,93.70500167,5,95.72399817
,2024-03-30,,,,,,,,,,,1,1.0249885,1,0.779501,,,,,,,,,,,,,1,1.00E-06,,,,,,,1,0,,,1,15.46766833,5,17.27215883
,2024-04-06,,,,,,,,,,,1,2.006496,1,0.964001,,,,,,,,,,,,,1,0.000501,,,,,,,1,0,,,1,6.786001,5,9.756999
,2024-04-13,,,,,,,,,,,1,1.2374915,1,0.708501,,,,,,,,,,,,,1,0.001001,,,,,,,,,,,1,6.9130015,4,8.859995
,2024-04-20,,,,,,,,,,,1,1.2884935,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.119334333,2,9.407827833
,2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,14.03300133,2,14.03300133
,2024-05-03,,,,,,,,,,,1,2.0064925,1,0.007667666667,,,,,,,,,,,,,1,0.759001,,,,,,,1,0,1,4.451002333,1,379.0867545,6,386.310918
,2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,28.13633433,2,28.13633433
725153030,2024-05-11,,,,,,,,,,,1,2.009991,1,0.007501,,,,,,,1,510.7050005,,,,,1,0.000501,,,,,,,1,0,1,0.540001,1,54.435748,7,567.6987425
725168585,2024-05-01,,,,,,,,,,,1,2.006992,1,0.7195015,,,,,,,1,22.1215015,,,,,1,0.000501,,,,,,,1,0,1,16.4100015,1,260.5743363,7,301.8328338
725242171,2024-05-11,,,,,,,,,1,2.50E-06,1,2.008991,1,0.013001,,,,,,,1,660.393494,,,,,1,0.001001,,,,,,,,,1,72.5765065,1,411.9875045,7,1.15E+03
725251469,2024-03-25,,,,,,,,,,,1,1.3619925,,,,,,,,,1,10.017001,,,,,,,,,,,,,,,,,1,177.135003,3,188.5139965
725261995,2024-02-23,,,,,,,,,,,1,2.0079885,,,,,,,,,1,770.567999,,,,,,,,,,,,,,,1,44.807504,1,18.25700167,4,835.6404932
725272016,2024-03-02,,,,,,,,,,,1,1.5249855,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,159.6976623,3,161.2226478
725291520,2024-03-19,,,,,,,,,1,0.0005015,1,1.316988,1,1.119001,,,,,,,1,53.011993,,,,,1,0.000501,,,,,,,,,1,65.6075045,1,99.330504,7,220.386993
725301045,2024-04-26,,,,,,,,,1,0.000501,1,2.005991,1,0.744001,,,,,,,,,,,,,1,0.001001,,,,,,,,,1,251.238505,1,1546.488001,6,1800.478
725399254,2024-03-19,,,,,,,,,1,0.001502,1,2.0124895,,,,,,,,,,,,,,,,,,,,,,,,,1,170.719005,1,94.0975055,4,266.830502
725419100,2024-05-05,,,,,,,,,,,1,1.4004945,1,0.022501,,,,,,,,,,,,,1,0.001001,,,,,,,1,0,1,0.678335,1,102.830669,6,104.9330005
725452236,2024-04-13,,,,,,,,,,,1,1.6339915,,,1,10.499001,,,,,1,313.312499,,,,,,,,,,,,,,,,,1,850.6544995,4,1176.099991
725503004,2024-04-20,,,,,,,,,,,1,2.00699,1,0.011501,,,,,,,1,651.821492,,,,,1,0.001001,,,,,,,,,1,798.676,1,71.5695025,6,1524.086487
725515610,2024-02-17,,,,,,,,,,,1,2.0044925,,,,,,,,,1,294.648999,,,,,,,,,,,,,,,,,1,215.675009,3,512.3285005
725564577,2024-04-25,,,,,,,,,,,1,2.0044905,,,,,,,,,,,,,,,,,,,,,,,,,,,1,509.386498,2,511.3909885
,2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,58.64599733,2,58.64599733
725792672,2024-02-23,,,,,,,,,,,1,1.427995,1,0.020501,,,,,,,1,620.9764925,,,,,1,0.000501,,,,,,,1,0,1,564.9559975,1,38.077504,7,1225.458991
,2024-04-15,,,,,,,,,,,1,1.832994,1,0.025001,,,,,,,,,,,,,1,0.004001,,,,,,,1,0,1,126.6624965,1,562.6003343,6,691.1248268
,2024-04-30,,,,,,,,,,,1,2.0079935,1,0.027501,,,,,,,,,,,,,1,0.004501,,,,,,,1,0,1,1.202334333,1,22.7527515,6,25.99508133
725812953,2024-02-27,,,,,1,6.654001,,,,,1,2.112485,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.10833633,3,48.87482233
,2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,58.59400133,2,58.59400133
725836053,2024-03-29,,,,,,,,,,,1,1.443496,,,,,,,,,1,7.2925015,,,,,,,,,,,,,,,,,1,174.5690033,3,183.3050008
725919597,2024-05-03,,,,,,,,,,,1,1.4119905,1,0.015001,,,,,,,1,264.2045015,,,,,1,0.001001,,,,,,,1,0,,,1,319.8567535,6,585.4892475
725929841,2024-03-04,,,,,,,,,,,1,2.006493,,,,,,,,,1,9.476001,,,,,,,,,,,,,,,,,1,21.82400133,3,33.30649533
725935224,2024-03-13,,,1,0.0025015,,,,,,,1,2.0079895,,,,,1,0.002501,,,1,157.7630015,,,,,,,,,,,,,,,1,2.010003,1,269.377504,6,431.1635005
725956944,2024-04-01,,,,,,,,,,,1,2.006496,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27.17700125,2,29.18349725
725970173,2024-05-05,,,,,,,,,1,0.0005015,1,2.0049895,1,0.005001,,,,,,,,,,,,,1,0.0015015,,,,,,,1,0,1,111.916005,1,171.8793353,7,285.8073338
726013363,2024-04-08,,,,,,,,,,,1,1.634972,1,0.006501,,,,,,,1,115.336986,,,,,1,0.000501,,,,,,,1,0,,,1,30.29616833,6,147.2751283
726024125,2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.7770015,1,35.1185015,2,40.895503
726139892,2024-04-24,,,,,,,,,,,,,,,,,1,0.005001,,,1,306.720662,,,,,,,,,,,,,1,0,1,9.422752,1,76.77900275,5,392.9274178
726162586,2024-04-26,,,,,,,,,,,1,2.00799,,,1,9.1195015,,,,,1,268.893002,,,,,,,,,,,,,,,1,0.511501,1,18.6445015,5,299.176496
726167291,2024-05-04,,,,,,,,,1,0.000501,,,,,,,1,0.007002,,,1,25.5567515,,,,,,,,,,,,,1,0,1,33.1275025,1,320.3623754,6,379.0541324
